Activated as <IOR:010000001600000049444c3a53696d706c655f5365727665723a312e3000000001000000000000006c000000010102000b00000031302e302e312e3133350000393000001b00000014010f0052535469a8db6060040d000000000001000000010000000002000000000000000800000001000000004f4154010000001800000001b747620100010001000000010001050901010000000000>
-1191125996	-1191160020		0.305791 -0.227620 -0.210893 0.900114	0.170113 1.127050 0.130248
-1191112071	-1191146017		0.304992 -0.227714 -0.210468 0.900461	0.169985 1.127023 0.129868
-1191098156	-1191131813		0.304265 -0.227643 -0.209965 0.900842	0.169873 1.127147 0.129540
-1191084220	-1191117900		0.303413 -0.227320 -0.209009 0.901433	0.169806 1.127215 0.129185
-1191070298	-1191103876		0.302492 -0.227039 -0.208185 0.902004	0.169665 1.127230 0.128751
-1191056376	-1191089714		0.301353 -0.226425 -0.208018 0.902578	0.169561 1.127243 0.128249
-1191042378	-1191074246		0.300419 -0.226322 -0.207518 0.903030	0.169349 1.127344 0.127667
-1191028527	-1191061363		0.299174 -0.225580 -0.207035 0.903739	0.169033 1.127573 0.127053
-1191014604	-1191047885		0.298165 -0.224749 -0.205679 0.904589	0.168643 1.127862 0.126359
-1191000691	-1191032101		0.297482 -0.223948 -0.203788 0.905440	0.168288 1.128106 0.125644
-1190986757	-1191011903		0.296300 -0.223495 -0.202155 0.906305	0.167890 1.128363 0.124817
-1190972848	-1191006310		0.295016 -0.222818 -0.201007 0.907146	0.167496 1.128591 0.123906
-1190958928	-1190992015		0.293224 -0.221926 -0.200035 0.908160	0.167001 1.128893 0.122955
-1190944988	-1190977828		0.292218 -0.220698 -0.198947 0.909022	0.166450 1.129241 0.121952
-1190931065	-1190964713		0.291134 -0.219627 -0.197152 0.910020	0.165890 1.129672 0.120924
-1190917119	-1190950600		0.290023 -0.218350 -0.195139 0.911115	0.165218 1.130094 0.119747
-1190903176	-1190935092		0.288353 -0.216786 -0.192901 0.912494	0.164526 1.130516 0.118582
-1190889295	-1190923258		0.286515 -0.215375 -0.190473 0.913916	0.163782 1.130894 0.117351
-1190875309	-1190906557		0.284472 -0.213872 -0.188138 0.915390	0.163002 1.131262 0.116090
-1190861467	-1190895184		0.282436 -0.212147 -0.185909 0.916876	0.162137 1.131681 0.114717
-1190847504	-1190881150		0.280221 -0.210333 -0.183327 0.918492	0.161184 1.132185 0.113304
-1190833601	-1190865137		0.278143 -0.208299 -0.180642 0.920118	0.160208 1.132657 0.111883
-1190819648	-1190853670		0.275984 -0.206162 -0.178180 0.921728	0.159130 1.133163 0.110400
-1190805756	-1190838952		0.274070 -0.203840 -0.175690 0.923292	0.158034 1.133732 0.108896
-1190791843	-1190825464		0.272113 -0.201974 -0.172798 0.924825	0.156874 1.134362 0.107272
-1190777860	-1190811461		0.270254 -0.200264 -0.169878 0.926282	0.155597 1.135071 0.105636
-1190763979	-1190797974		0.268184 -0.198596 -0.166489 0.927857	0.154260 1.135821 0.104104
-1190750023	-1190783590		0.266620 -0.197156 -0.163044 0.929225	0.152816 1.136551 0.102642
-1190736127	-1190769954		0.264967 -0.196034 -0.159481 0.930553	0.151371 1.137277 0.101048
-1190722186	-1190753171		0.263249 -0.194860 -0.155719 0.931923	0.149919 1.137949 0.099467
-1190708272	-1190740498		0.261662 -0.193722 -0.152009 0.933219	0.148338 1.138508 0.097940
-1190694362	-1190725938		0.259656 -0.192406 -0.148752 0.934576	0.146768 1.139133 0.096415
-1190680446	-1190714478		0.257314 -0.190777 -0.145454 0.936075	0.145134 1.139807 0.094921
-1190666450	-1190700157		0.255932 -0.188742 -0.141916 0.937409	0.143409 1.140437 0.093387
-1190652587	-1190686317		0.254764 -0.186805 -0.137866 0.938718	0.141695 1.141061 0.091918
-1190638664	-1190672738		0.253657 -0.184997 -0.133816 0.939962	0.139855 1.141739 0.090521
-1190624746	-1190641103		0.252172 -0.183279 -0.129420 0.941312	0.137946 1.142368 0.089169
-1190610819	-1190639411		0.250833 -0.181348 -0.125209 0.942612	0.135937 1.142974 0.087786
-1190596912	-1190630800		0.249604 -0.179248 -0.121193 0.943865	0.134003 1.143572 0.086355
-1190582922	-1190616160		0.248785 -0.177188 -0.117139 0.944981	0.131963 1.144218 0.084937
-1190569060	-1190601768		0.248188 -0.175048 -0.112393 0.946112	0.129906 1.144808 0.083564
-1190555123	-1190585419		0.247154 -0.172826 -0.107697 0.947337	0.127835 1.145406 0.082277
-1190541212	-1190573380		0.246071 -0.170730 -0.102999 0.948521	0.125706 1.145973 0.080969
-1190527305	-1190557976		0.244880 -0.168963 -0.098475 0.949625	0.123578 1.146451 0.079636
-1190513360	-1190547171		0.243210 -0.167425 -0.094426 0.950737	0.121396 1.146953 0.078382
-1190499441	-1190531216		0.242027 -0.166142 -0.090258 0.951669	0.119117 1.147399 0.077135
-1190485479	-1190479522		0.240649 -0.164711 -0.086242 0.952639	0.116798 1.147842 0.075920
-1190471589	-1190479082		0.239554 -0.163078 -0.081987 0.953571	0.114586 1.148247 0.074764
-1190457624	-1190479059		0.238274 -0.162028 -0.077765 0.954424	0.112413 1.148635 0.073634
-1190443757	-1190477374		0.236756 -0.161430 -0.073401 0.955248	0.110204 1.148977 0.072509
-1190429820	-1190462132		0.235075 -0.160771 -0.068948 0.956106	0.107945 1.149251 0.071411
-1190415901	-1190438977		0.233120 -0.159818 -0.064768 0.957036	0.105678 1.149528 0.070328
-1190401977	-1190432889		0.230954 -0.158643 -0.060514 0.958035	0.103379 1.149830 0.069368
-1190388055	-1190419424		0.229301 -0.157477 -0.055963 0.958900	0.101134 1.150095 0.068460
-1190374125	-1190407272		0.227549 -0.156821 -0.051343 0.959683	0.098989 1.150240 0.067559
-1190360207	-1190393784		0.225653 -0.156392 -0.047425 0.960402	0.096781 1.150322 0.066730
-1190346291	-1190379743		0.223676 -0.155904 -0.043831 0.961115	0.094547 1.150489 0.065852
-1190332282	-1190366073		0.221918 -0.155135 -0.040038 0.961812	0.092339 1.150612 0.064929
-1190318433	-1190352482		0.220551 -0.154059 -0.036205 0.962451	0.090064 1.150782 0.064041
-1190304506	-1190338322		0.219189 -0.153275 -0.031868 0.963041	0.087807 1.150935 0.063178
-1190290588	-1190323713		0.217543 -0.152608 -0.027642 0.963650	0.085560 1.151020 0.062353
-1190276658	-1190307363		0.216356 -0.152059 -0.023794 0.964107	0.083273 1.151094 0.061427
-1190262741	-1190296824		0.214686 -0.151375 -0.019908 0.964676	0.081038 1.151184 0.060531
-1190248736	-1190282466		0.213074 -0.151038 -0.016194 0.965155	0.078820 1.151180 0.059705
-1190234891	-1190268652		0.211380 -0.150848 -0.012302 0.965615	0.076590 1.151263 0.058925
-1190220966	-1190250732		0.210105 -0.150866 -0.008082 0.965935	0.074399 1.151364 0.058072
-1190207038	-1190240866		0.209178 -0.150587 -0.004143 0.966204	0.072204 1.151503 0.057255
-1190193111	-1190226958		0.208063 -0.150538 -0.000046 0.966462	0.069983 1.151592 0.056436
-1190179183	-1190209656		0.207076 -0.150116 0.003629 0.966732	0.067840 1.151653 0.055683
-1190165265	-1190198837		0.206132 -0.149762 0.007183 0.966969	0.065705 1.151662 0.054971
-1190151352	-1190185103		0.205200 -0.149519 0.010432 0.967175	0.063669 1.151693 0.054265
-1190137409	-1190170335		0.204243 -0.149304 0.013607 0.967372	0.061630 1.151654 0.053571
-1190123504	-1190157278		0.203157 -0.148661 0.016725 0.967651	0.059508 1.151571 0.053010
-1190109571	-1190139812		0.202456 -0.147976 0.020145 0.967837	0.057614 1.151494 0.052510
-1190095673	-1190126200		0.201287 -0.147841 0.023643 0.968023	0.055876 1.151435 0.051979
-1190081726	-1190115753		0.200141 -0.147593 0.026620 0.968221	0.054182 1.151240 0.051451
-1190067825	-1190100162		0.199137 -0.147128 0.029005 0.968430	0.052570 1.151027 0.050915
-1190053881	-1190087330		0.198229 -0.146448 0.031001 0.968657	0.050974 1.150887 0.050458
-1190039978	-1190073912		0.197418 -0.145640 0.033185 0.968873	0.049402 1.150774 0.050036
-1190026046	-1190059767		0.196530 -0.144916 0.035487 0.969080	0.047865 1.150696 0.049684
-1190012133	-1190044147		0.195581 -0.144495 0.038310 0.969227	0.046478 1.150548 0.049321
-1189998147	-1190032158		0.194652 -0.144653 0.040677 0.969294	0.045168 1.150375 0.048911
-1189984275	-1190015284		0.193465 -0.144941 0.042606 0.969406	0.043878 1.150200 0.048569
-1189970346	-1190004531		0.192482 -0.145222 0.044422 0.969478	0.042639 1.150067 0.048307
-1189956431	-1189990003		0.191830 -0.145608 0.046510 0.969452	0.041409 1.150002 0.048033
-1189942513	-1189976300		0.191902 -0.145813 0.049119 0.969278	0.040302 1.150031 0.047765
-1189928571	-1189962355		0.191723 -0.145998 0.051536 0.969160	0.039259 1.150075 0.047476
-1189914599	-1189947416		0.191457 -0.146362 0.053748 0.969037	0.038339 1.149977 0.047211
-1189900725	-1189934940		0.190756 -0.146747 0.055077 0.969043	0.037560 1.149838 0.047005
-1189886769	-1189920040		0.190343 -0.146857 0.055623 0.969076	0.036808 1.149749 0.046841
-1189872870	-1189906242		0.190333 -0.146914 0.055958 0.969050	0.036063 1.149807 0.046636
-1189858944	-1189892689		0.190333 -0.146801 0.056814 0.969017	0.035374 1.149843 0.046450
-1189845032	-1189878785		0.190530 -0.146831 0.057695 0.968922	0.034764 1.149812 0.046304
-1189831048	-1189864982		0.190103 -0.147002 0.058653 0.968923	0.034267 1.149706 0.046144
-1189817196	-1189850635		0.189855 -0.146966 0.059285 0.968938	0.033874 1.149622 0.046053
-1189803266	-1189837034		0.189901 -0.147175 0.059912 0.968859	0.033496 1.149559 0.045891
-1189789348	-1189823057		0.189465 -0.146860 0.060332 0.968966	0.033146 1.149458 0.045828
-1189775413	-1189809471		0.189162 -0.146539 0.060540 0.969061	0.032857 1.149422 0.045815
-1189761501	-1189792861		0.188987 -0.146395 0.060862 0.969097	0.032711 1.149366 0.045738
-1189747511	-1189772714		0.188683 -0.146039 0.061007 0.969201	0.032661 1.149262 0.045668
-1189733656	-1189765781		0.187990 -0.145767 0.060709 0.969395	0.032373 1.149282 0.045688
-1189719725	-1189750742		0.187862 -0.145223 0.060306 0.969526	0.032362 1.149182 0.045688
-1189705787	-1189738732		0.187798 -0.144902 0.060129 0.969598	0.032363 1.149098 0.045660
-1189691882	-1189724559		0.187831 -0.144392 0.060079 0.969671	0.032436 1.149041 0.045612
-1189677942	-1189710934		0.187961 -0.144075 0.059986 0.969698	0.032504 1.148999 0.045561
-1189663978	-1189665530		0.187864 -0.143670 0.059950 0.969779	0.032534 1.148983 0.045565
-1189650107	-1189664479		0.187792 -0.143457 0.060085 0.969816	0.032595 1.148958 0.045550
-1189636187	-1189664457		0.187488 -0.143619 0.059753 0.969872	0.032719 1.148961 0.045534
-1189622248	-1189656109		0.187535 -0.143629 0.059129 0.969900	0.032944 1.148939 0.045501
-1189608326	-1189641988		0.187391 -0.143332 0.058325 0.970020	0.033165 1.148959 0.045512
-1189594428	-1189625081		0.187430 -0.142887 0.058015 0.970097	0.033342 1.148952 0.045569
-1189580424	-1189611667		0.187877 -0.142372 0.058397 0.970063	0.033499 1.148918 0.045631
-1189566558	-1189598516		0.187755 -0.142317 0.058642 0.970080	0.033606 1.148945 0.045684
-1189552623	-1189585286		0.187673 -0.142449 0.058560 0.970081	0.033719 1.148932 0.045740
-1189538716	-1189572517		0.187793 -0.142418 0.058444 0.970070	0.033840 1.148890 0.045826
-1189524774	-1189558497		0.187806 -0.142362 0.057945 0.970105	0.033896 1.148903 0.045927
-1189510890	-1189543881		0.188594 -0.142137 0.057718 0.969999	0.033961 1.148919 0.045991
-1189496858	-1189530626		0.188738 -0.142128 0.057564 0.969981	0.034035 1.149017 0.046119
-1189483018	-1189516342		0.189306 -0.142061 0.057140 0.969906	0.034098 1.149075 0.046224
-1189469106	-1189503094		0.189600 -0.141858 0.057077 0.969882	0.034157 1.149139 0.046341
-1189455183	-1189488947		0.190007 -0.141546 0.057017 0.969851	0.034202 1.149212 0.046445
-1189441240	-1189474950		0.190168 -0.141631 0.057001 0.969808	0.034238 1.149287 0.046546
-1189427349	-1189442261		0.190084 -0.141553 0.056882 0.969843	0.034304 1.149319 0.046659
-1189413422	-1189441191		0.190009 -0.141504 0.056884 0.969865	0.034366 1.149255 0.046723
-1189399487	-1189431434		0.189438 -0.141560 0.056732 0.969977	0.034378 1.149202 0.046810
-1189385563	-1189419642		0.189199 -0.141383 0.056381 0.970070	0.034404 1.149128 0.046870
-1189371584	-1189405365		0.189008 -0.141335 0.056225 0.970123	0.034419 1.149054 0.046905
-1189357730	-1189391452		0.189035 -0.141350 0.055910 0.970134	0.034424 1.149022 0.046904
-1189343790	-1189376983		0.189134 -0.141137 0.055761 0.970154	0.034440 1.149027 0.046913
-1189329882	-1189363988		0.189288 -0.140937 0.055786 0.970152	0.034381 1.149057 0.046924
-1189315940	-1189348797		0.189466 -0.140787 0.055954 0.970129	0.034314 1.149069 0.046923
-1189302026	-1189335906		0.189646 -0.140574 0.056110 0.970116	0.034260 1.149068 0.046928
-1189288045	-1189320386		0.189325 -0.140597 0.056394 0.970159	0.034180 1.149080 0.046955
-1189274185	-1189308275		0.189309 -0.140563 0.056343 0.970170	0.034129 1.149058 0.046953
-1189260263	-1189291346		0.189106 -0.140716 0.056281 0.970191	0.034106 1.149051 0.046936
-1189246340	-1189279797		0.188410 -0.140806 0.055933 0.970333	0.034066 1.149055 0.046973
-1189232406	-1189265088		0.188533 -0.140787 0.055701 0.970325	0.034050 1.148986 0.046937
-1189218476	-1189251069		0.188582 -0.140741 0.055766 0.970319	0.034047 1.148992 0.046943
-1189204509	-1189237126		0.188760 -0.140725 0.055724 0.970289	0.034009 1.149018 0.046952
-1189190640	-1189222264		0.189048 -0.140596 0.055623 0.970258	0.033955 1.149052 0.046966
-1189176673	-1189210401		0.189179 -0.140481 0.055849 0.970236	0.033902 1.149092 0.046984
-1189162790	-1189196572		0.189179 -0.140460 0.056001 0.970230	0.033843 1.149104 0.047016
-1189148824	-1189182491		0.189178 -0.140564 0.055996 0.970215	0.033793 1.149076 0.047047
-1189134938	-1189168478		0.189086 -0.140616 0.056052 0.970222	0.033744 1.149073 0.047103
-1189120962	-1189154640		0.188807 -0.140781 0.056016 0.970255	0.033708 1.149086 0.047171
-1189107082	-1189141121		0.188710 -0.140850 0.055799 0.970276	0.033666 1.149073 0.047221
-1189093174	-1189122178		0.188986 -0.140676 0.055868 0.970244	0.033652 1.149097 0.047237
-1189079257	-1189113353		0.189429 -0.140518 0.056343 0.970153	0.033633 1.149134 0.047254
-1189065330	-1189099123		0.189492 -0.140409 0.056420 0.970152	0.033545 1.149239 0.047344
-1189051391	-1189084603		0.189780 -0.140300 0.056430 0.970111	0.033494 1.149301 0.047406
-1189037428	-1189071020		0.189713 -0.140353 0.056430 0.970116	0.033441 1.149339 0.047453
-1189023538	-1189056590		0.189747 -0.140337 0.056473 0.970109	0.033427 1.149335 0.047465
-1189009623	-1189043396		0.189667 -0.140370 0.056438 0.970122	0.033408 1.149314 0.047483
-1188995722	-1189028468		0.189393 -0.140466 0.056267 0.970172	0.033417 1.149309 0.047544
-1188981790	-1189013557		0.189295 -0.140615 0.055795 0.970197	0.033422 1.149305 0.047597
-1188967855	-1188999149		0.189449 -0.140697 0.055710 0.970160	0.033440 1.149286 0.047631
-1188953875	-1188984737		0.189669 -0.140619 0.055630 0.970133	0.033421 1.149316 0.047688
-1188940015	-1188974089		0.189782 -0.140692 0.055709 0.970095	0.033386 1.149389 0.047760
-1188926093	-1188959858		0.190115 -0.140790 0.055857 0.970007	0.033388 1.149454 0.047852
-1188912157	-1188945927		0.190094 -0.140960 0.055779 0.969991	0.033382 1.149522 0.047978
-1188898233	-1188931645		0.190262 -0.140901 0.055855 0.969963	0.033337 1.149502 0.048048
-1188884310	-1188918160		0.190621 -0.140793 0.056102 0.969893	0.033271 1.149510 0.048102
-1188870321	-1188903943		0.190985 -0.140754 0.056399 0.969810	0.033179 1.149586 0.048138
-1188856449	-1188889796		0.191552 -0.140601 0.056403 0.969720	0.033097 1.149676 0.048157
-1188842538	-1188870852		0.191763 -0.140734 0.056343 0.969663	0.033020 1.149736 0.048187
-1188828619	-1188862693		0.191719 -0.140730 0.056078 0.969688	0.032969 1.149752 0.048244
-1188814681	-1188848410		0.191893 -0.140626 0.056029 0.969671	0.032945 1.149724 0.048246
-1188800762	-1188834163		0.191893 -0.140234 0.056024 0.969728	0.032883 1.149758 0.048283
-1188786790	-1188813183		0.191962 -0.140183 0.056304 0.969706	0.032784 1.149811 0.048292
-1188772947	-1188806437		0.192106 -0.139992 0.056599 0.969688	0.032714 1.149849 0.048314
-1188759007	-1188792250		0.191816 -0.139943 0.056677 0.969747	0.032641 1.149864 0.048355
-1188745100	-1188778788		0.191761 -0.139871 0.056603 0.969773	0.032603 1.149814 0.048372
-1188731171	-1188764839		0.192007 -0.140009 0.056630 0.969703	0.032587 1.149794 0.048323
-1188717228	-1188750925		0.191993 -0.140044 0.056530 0.969706	0.032540 1.149817 0.048299
-1188703261	-1188737047		0.191966 -0.139890 0.056501 0.969736	0.032484 1.149829 0.048308
-1188689396	-1188722670		0.192014 -0.139823 0.056704 0.969724	0.032427 1.149831 0.048315
-1188675458	-1188706327		0.192121 -0.139702 0.057024 0.969702	0.032363 1.149812 0.048312
-1188661526	-1188692657		0.192173 -0.139662 0.057276 0.969682	0.032319 1.149841 0.048283
-1188647616	-1188678884		0.192134 -0.139724 0.057236 0.969683	0.032292 1.149871 0.048266
-1188633682	-1188666726		0.192361 -0.139879 0.057037 0.969628	0.032260 1.149868 0.048249
-1188619703	-1188653753		0.192471 -0.140176 0.057252 0.969550	0.032221 1.149866 0.048223
-1188605846	-1188639289		0.192444 -0.140287 0.057192 0.969543	0.032181 1.149872 0.048237
-1188591922	-1188625465		0.192617 -0.140362 0.057157 0.969500	0.032139 1.149882 0.048233
-1188577993	-1188611428		0.192560 -0.140322 0.057253 0.969512	0.032095 1.149916 0.048247
-1188564054	-1188596293		0.192591 -0.140239 0.057385 0.969509	0.032067 1.149932 0.048240
-1188550155	-1188581812		0.192566 -0.140229 0.057553 0.969506	0.032052 1.149923 0.048226
-1188536238	-1188570025		0.192550 -0.140420 0.057856 0.969464	0.032064 1.149894 0.048190
-1188522313	-1188556399		0.192076 -0.140594 0.057654 0.969544	0.032091 1.149854 0.048172
-1188508382	-1188542031		0.192197 -0.140739 0.057040 0.969536	0.032132 1.149783 0.048104
-1188494409	-1188528222		0.191906 -0.140811 0.057185 0.969574	0.032166 1.149742 0.048100
-1188480534	-1188507123		0.191613 -0.140614 0.057181 0.969661	0.032139 1.149705 0.048115
-1188466592	-1188498616		0.191591 -0.140319 0.057281 0.969702	0.032134 1.149683 0.048066
-1188452678	-1188486655		0.191775 -0.139904 0.057632 0.969705	0.032139 1.149695 0.048008
-1188438756	-1188472504		0.191734 -0.139898 0.057723 0.969709	0.032127 1.149724 0.047949
-1188424842	-1188458370		0.191532 -0.139959 0.057484 0.969754	0.032141 1.149694 0.047908
-1188410865	-1188444465		0.191538 -0.140184 0.056825 0.969759	0.032156 1.149644 0.047844
-1188396998	-1188428899		0.191424 -0.140120 0.056533 0.969808	0.032198 1.149637 0.047831
-1188383058	-1188417129		0.191804 -0.140069 0.056595 0.969737	0.032219 1.149646 0.047804
-1188369150	-1188402564		0.192004 -0.140061 0.056920 0.969679	0.032194 1.149726 0.047828
-1188355211	-1188389294		0.192290 -0.140200 0.057437 0.969572	0.032193 1.149766 0.047831
-1188341292	-1188374999		0.192207 -0.140373 0.057393 0.969566	0.032184 1.149779 0.047856
-1188327319	-1188360846		0.192184 -0.140480 0.057256 0.969563	0.032218 1.149747 0.047879
-1188313457	-1188347106		0.192072 -0.140621 0.057155 0.969571	0.032252 1.149729 0.047895
-1188299522	-1188333338		0.191940 -0.140561 0.057021 0.969614	0.032247 1.149686 0.047918
-1188285601	-1188319336		0.192144 -0.140436 0.057023 0.969591	0.032233 1.149667 0.047940
-1188271657	-1188305116		0.192194 -0.140386 0.057218 0.969577	0.032220 1.149669 0.047956
-1188257765	-1188291622		0.192482 -0.140101 0.057164 0.969564	0.032185 1.149680 0.047941
-1188243774	-1188276010		0.192392 -0.139802 0.057257 0.969620	0.032124 1.149702 0.047953
-1188229910	-1188263606		0.192824 -0.139592 0.057310 0.969561	0.032029 1.149738 0.047947
-1188215983	-1188249476		0.192940 -0.139537 0.057938 0.969508	0.031961 1.149758 0.047964
-1188202065	-1188233476		0.192802 -0.139436 0.058288 0.969530	0.031900 1.149774 0.047986
-1188188152	-1188218702		0.192688 -0.139512 0.058134 0.969550	0.031874 1.149764 0.047953
-1188174208	-1188207720		0.192494 -0.139223 0.057906 0.969644	0.031850 1.149717 0.047928
-1188160318	-1188193692		0.192738 -0.138933 0.057821 0.969642	0.031801 1.149687 0.047893
-1188146376	-1188180480		0.192970 -0.138922 0.058176 0.969577	0.031741 1.149685 0.047878
-1188132457	-1188165788		0.193144 -0.138708 0.058176 0.969573	0.031687 1.149745 0.047887
-1188118447	-1188152266		0.193117 -0.138716 0.058188 0.969576	0.031657 1.149798 0.047866
-1188104590	-1188138691		0.193144 -0.138804 0.058291 0.969552	0.031641 1.149786 0.047831
-1188090675	-1188124334		0.193023 -0.139050 0.058287 0.969541	0.031599 1.149744 0.047807
-1188076746	-1188110570		0.192645 -0.139240 0.058256 0.969591	0.031542 1.149730 0.047790
-1188062845	-1188096451		0.192650 -0.139371 0.058244 0.969572	0.031508 1.149723 0.047740
-1188048903	-1188082461		0.192418 -0.139509 0.058263 0.969597	0.031461 1.149733 0.047717
-1188034940	-1188068736		0.192164 -0.139482 0.058263 0.969651	0.031418 1.149726 0.047702
-1188021065	-1188055181		0.192115 -0.139367 0.058254 0.969678	0.031360 1.149709 0.047655
-1188007155	-1188038795		0.192405 -0.139063 0.058254 0.969664	0.031302 1.149716 0.047587
-1187993167	-1188027156		0.192622 -0.138668 0.058517 0.969661	0.031272 1.149755 0.047490
-1187979300	-1188012897		0.192762 -0.138382 0.058556 0.969672	0.031222 1.149808 0.047381
-1187965390	-1187997280		0.192625 -0.138357 0.058576 0.969702	0.031191 1.149830 0.047352
-1187951388	-1187985445		0.192303 -0.138319 0.058305 0.969788	0.031162 1.149802 0.047355
-1187937540	-1187969985		0.192116 -0.138230 0.058274 0.969839	0.031150 1.149752 0.047325
-1187923606	-1187957193		0.191934 -0.138413 0.058406 0.969841	0.031143 1.149739 0.047243
-1187909689	-1187942953		0.191955 -0.138251 0.058432 0.969859	0.031144 1.149709 0.047192
-1187895763	-1187929549		0.191967 -0.138237 0.058584 0.969849	0.031122 1.149687 0.047180
-1187881846	-1187915306		0.191651 -0.138113 0.058542 0.969932	0.031099 1.149664 0.047210
-1187867862	-1187899800		0.191635 -0.138101 0.058301 0.969951	0.031082 1.149638 0.047166
-1187853944	-1187887124		0.191289 -0.137918 0.058213 0.970051	0.031075 1.149641 0.047148
-1187840054	-1187872319		0.191146 -0.137502 0.058436 0.970124	0.031034 1.149608 0.047145
-1187826141	-1187858175		0.191229 -0.137358 0.058695 0.970113	0.030951 1.149598 0.047139
-1187812220	-1187846311		0.191510 -0.137272 0.058919 0.970056	0.030877 1.149600 0.047119
-1187798304	-1187831941		0.191688 -0.137206 0.059145 0.970016	0.030808 1.149641 0.047102
-1187784301	-1187817771		0.191779 -0.137160 0.059122 0.970006	0.030733 1.149663 0.047098
-1187770421	-1187803201		0.191803 -0.137032 0.059174 0.970017	0.030664 1.149678 0.047097
-1187756468	-1187790516		0.191924 -0.136954 0.059149 0.970005	0.030597 1.149711 0.047090
-1187742598	-1187775852		0.192253 -0.136744 0.059343 0.969958	0.030561 1.149740 0.047095
-1187728675	-1187762456		0.192352 -0.136733 0.059632 0.969922	0.030479 1.149810 0.047089
-1187714750	-1187744720		0.192181 -0.136761 0.059676 0.969949	0.030405 1.149856 0.047082
-1187700767	-1187734484		0.191994 -0.136654 0.059640 0.970004	0.030406 1.149794 0.047077
-1187686844	-1187720602		0.191774 -0.136716 0.059414 0.970052	0.030402 1.149718 0.047062
-1187672985	-1187706484		0.191510 -0.136661 0.059125 0.970130	0.030383 1.149696 0.047047
-1187659063	-1187690270		0.191595 -0.136650 0.059205 0.970110	0.030363 1.149679 0.046971
-1187645128	-1187678256		0.191670 -0.136544 0.059320 0.970103	0.030324 1.149676 0.046924
-1187631175	-1187664833		0.191802 -0.136553 0.059528 0.970063	0.030301 1.149656 0.046932
-1187617222	-1187650815		0.191842 -0.136664 0.059667 0.970031	0.030283 1.149626 0.046935
-1187603363	-1187637178		0.191608 -0.136708 0.059657 0.970071	0.030276 1.149602 0.046922
-1187589418	-1187621708		0.191229 -0.136721 0.059472 0.970156	0.030255 1.149602 0.046901
-1187575513	-1187609646		0.191113 -0.136738 0.059649 0.970165	0.030265 1.149570 0.046865
-1187561602	-1187594792		0.191075 -0.136789 0.059768 0.970158	0.030249 1.149519 0.046868
-1187547635	-1187579614		0.191013 -0.136742 0.059808 0.970174	0.030247 1.149496 0.046885
-1187533668	-1187567299		0.191035 -0.136685 0.059685 0.970186	0.030213 1.149516 0.046868
-1187519822	-1187546632		0.191335 -0.136580 0.059624 0.970145	0.030173 1.149554 0.046847
-1187505901	-1187538688		0.191512 -0.136456 0.059670 0.970125	0.030134 1.149597 0.046838
-1187491989	-1187523160		0.191837 -0.136267 0.059947 0.970070	0.030122 1.149592 0.046833
-1187478039	-1187509867		0.191891 -0.136293 0.060042 0.970050	0.030104 1.149605 0.046841
-1187464134	-1187498226		0.191700 -0.136235 0.059969 0.970101	0.030074 1.149600 0.046832
-1187450201	-1187482778		0.191644 -0.136200 0.059952 0.970117	0.030048 1.149570 0.046806
-1187436262	-1187470085		0.191440 -0.136103 0.059986 0.970169	0.030017 1.149535 0.046803
-1187422350	-1187452338		0.191678 -0.135882 0.060047 0.970149	0.030009 1.149527 0.046792
-1187408367	-1187441892		0.191874 -0.135929 0.060297 0.970089	0.030009 1.149544 0.046770
-1187394519	-1187428295		0.191880 -0.135823 0.060193 0.970109	0.029970 1.149593 0.046766
-1187380587	-1187414209		0.191956 -0.135701 0.060353 0.970101	0.029942 1.149619 0.046739
-1187366661	-1187400445		0.191841 -0.135602 0.060357 0.970137	0.029932 1.149619 0.046743
-1187352737	-1187382023		0.191807 -0.135608 0.060208 0.970152	0.029934 1.149608 0.046749
-1187338795	-1187372830		0.191921 -0.135725 0.060287 0.970109	0.029935 1.149632 0.046732
-1187324787	-1187358585		0.191883 -0.135832 0.060382 0.970095	0.029936 1.149659 0.046719
-1187310968	-1187344692		0.191747 -0.135869 0.060303 0.970122	0.029925 1.149644 0.046713
-1187297037	-1187329367		0.191785 -0.135824 0.060020 0.970138	0.029950 1.149625 0.046697
-1187283125	-1187314185		0.191809 -0.135761 0.059893 0.970150	0.029975 1.149633 0.046679
-1187269200	-1187303323		0.192084 -0.135224 0.060144 0.970155	0.029979 1.149665 0.046652
-1187255243	-1187288984		0.192475 -0.135092 0.060443 0.970078	0.029928 1.149732 0.046603
-1187241352	-1187272732		0.192491 -0.135216 0.060447 0.970057	0.029861 1.149768 0.046630
-1187227437	-1187261584		0.192421 -0.135897 0.060082 0.969998	0.029794 1.149747 0.046712
-1187213496	-1187247353		0.192269 -0.136088 0.059804 0.970019	0.029783 1.149724 0.046780
-1187199526	-1187232819		0.192446 -0.135693 0.059649 0.970049	0.029762 1.149762 0.046752
-1187185650	-1187218958		0.192829 -0.135852 0.060319 0.969909	0.029726 1.149854 0.046700
-1187171710	-1187205488		0.192919 -0.135825 0.060841 0.969862	0.029670 1.149929 0.046775
-1187157815	-1187191333		0.192863 -0.135752 0.061078 0.969868	0.029610 1.149943 0.046857
-1187143889	-1187175994		0.192933 -0.135427 0.061008 0.969904	0.029579 1.149925 0.046887
